price,sqrt,location,bhk,New/Resale,Gymnasium,Lift Available,CarParking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
11399999.0,1133.0,Panvel,2.0,1.0,1,0,0,0,1,1,1,1,1,1,0,1,1
9200000.0,750.0,Malad West,1.0,1.0,1,Yes,0,0,No,1,1,,0,0,Yes,0,No
8500000.0,507.0,Thane,1.0,0.0,0,,0,0,0,No,,0,0,0,0,No,0
12000000.0,600.0,Chembur,1.0,0.0,0,0,1,0,1,0,0,0,No,0,0,No,0
6000000.0,560.0,Sector 15,1.0,0.0,0,0,1,1,1,0,0,,0,0,0,0,0
58500000.0,2500.0,Powai ,4.0,1.0,1,1,0,0,0,1,1,,0,No,Yes,0,1
7000000.0,1245.0,Panvel,2.0,1.0,1,Yes,Yes,No,1,1,,1,1,,0,1,
2350000.0,590.0,Nala Sopara,1.0,0.0,1,1,1,No,1,1,No,No,1,0,0,1,1
11500000.0,1260.0,Ulwe,2.0,0.0,Yes,1,0,,0,Yes,1,1,0,0,Yes,,Yes
7500000.0,600.0,borivali West,1.0,0.0,No,1,0,0,0,0,0,0,,No,1,0,No
4000000.0,,nan,1.0,0.0,0,No,0,0,0,No,No,0,0,No,0,0,0
13200000.0,773.0,Mira Road East,3.0,1.0,1,1,1,0,,0,1,0,1,,0,1,1
14000000.0,811.0,Thane West,2.0,1.0,1,1,1,0,Yes,1,1,No,,0,0,Yes,1
11000000.0,585.0,raheja vihar,1.0,0.0,No,Yes,1,1,1,0,0,No,0,0,0,0,No
16200000.0,810.0,Powai ,2.0,0.0,1,1,1,1,1,1,,1,,0,Yes,1,1
8600000.0,1045.0,Ulwe,2.0,0.0,1,,1,Yes,1,,0,No,0,0,0,0,1
4875000.0,975.0,Nalasopara East,2.0,0.0,,1,No,0,0,1,0,0,No,0,No,0,No
,907.0,borivali East,2.0,,1,1,,No,1,0,0,0,1,0,1,0,0
11500000.0,650.0,borivali West,1.0,0.0,0,0,No,0,0,0,0,No,0,0,0,0,0
8400000.0,,Panvel,1.0,1.0,Yes,0,,0,No,Yes,,0,0,1,0,1,1
21000000.0,620.0,Andheri ,2.0,0.0,,,1,1,1,0,,0,No,0,0,0,0
19800000.0,1200.0,Andheri  East,2.0,1.0,1,1,1,0,1,1,1,1,1,No,1,1,1
3400000.0,407.0,Naigaon East,1.0,1.0,1,1,0,0,No,1,1,1,0,0,0,0,1
6500000.0,1255.0,Kamothe,2.0,0.0,1,1,1,1,1,0,1,0,,No,0,0,
18500000.0,1700.0,Kharghar,3.0,0.0,1,1,1,1,1,1,Yes,1,1,0,0,1,1
,650.0,Andheri  West,2.0,0.0,No,1,0,No,0,0,,0,No,0,1,0,No
18000000.0,1400.0,Malad West,,0.0,Yes,1,Yes,0,1,1,1,1,0,0,Yes,1,0
16000000.0,1650.0,Ulwe,3.0,1.0,0,Yes,0,,0,1,0,1,0,No,No,0,1
22500000.0,1040.0,nan,2.0,0.0,0,0,No,0,0,0,0,0,0,0,0,0,0
2875000.0,324.0,Thane West,1.0,0.0,1,1,1,0,1,1,Yes,0,1,,,1,1
8700000.0,1158.0,Ulwe,,0.0,0,,0,0,0,No,0,0,No,No,0,0,0
3800000.0,700.0,Panvel,1.0,0.0,1,1,0,0,0,Yes,1,1,No,No,0,No,1
10200000.0,1500.0,Kalyan West,3.0,0.0,1,1,0,No,0,1,1,1,0,0,1,0,1
14500000.0,950.0,Wadi Bandar,,0.0,Yes,0,1,1,Yes,0,0,No,0,No,0,No,0
6500000.0,,Mulund East,1.0,,No,1,0,0,0,0,0,,0,0,1,0,0
,786.0,Mira Road East,3.0,1.0,Yes,1,1,0,1,1,,1,1,Yes,0,1,1
6500000.0,660.0,Kharghar,1.0,0.0,1,1,1,1,1,0,1,1,1,0,0,,
8000000.0,1050.0,Kharghar,2.0,0.0,0,0,Yes,1,1,0,0,0,0,0,0,No,
3900000.0,773.0,Nala Sopara,2.0,0.0,1,1,1,0,1,1,0,1,1,1,0,Yes,1
,1200.0,Boisar,3.0,0.0,Yes,1,,0,0,1,1,No,1,1,0,1,1
9500000.0,1065.0,Sector 35G,2.0,,0,0,1,1,1,0,,0,0,0,,,0
4200000.0,440.0,Kalyan West,1.0,0.0,0,1,1,1,0,0,No,,,0,No,No,0
4200000.0,685.0,Kalyan West,1.0,0.0,0,1,0,0,,Yes,0,1,,0,0,0,No
4399000.0,615.0,Thane West,1.0,0.0,,1,,0,1,1,Yes,1,Yes,No,0,1,1
30000000.0,980.0,Ville Parle East,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000.0,,Thane West,1.0,1.0,1,1,1,0,1,Yes,1,1,Yes,1,0,Yes,1
,775.0,Chembur,1.0,1.0,1,,1,0,1,Yes,0,1,1,0,0,Yes,0
4000000.0,665.0,Kalyan West,1.0,0.0,1,1,No,0,No,,1,1,0,,No,No,Yes
32500000.0,1630.0,Malad West,3.0,1.0,1,Yes,0,0,0,,1,1,0,0,1,0,Yes
4200000.0,650.0,Kamothe,1.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,No
18500000.0,664.0,Mulund West,2.0,1.0,1,1,Yes,No,1,1,1,1,1,,No,1,
4400000.0,600.0,Dombivli (West),1.0,1.0,0,1,0,0,0,0,No,0,0,0,No,,0
14200000.0,900.0,borivali West,2.0,0.0,1,1,0,0,0,1,0,1,0,,1,0,0
4800000.0,945.0,Nala Sopara,2.0,0.0,1,1,Yes,No,1,1,1,0,Yes,,0,1,1
9400000.0,1192.0,Kamothe Sector 16,2.0,0.0,0,1,1,1,1,0,0,,0,,0,0,0
6000000.0,745.0,Ulwe,1.0,0.0,1,1,1,0,1,1,1,0,Yes,1,0,1,1
19000000.0,1150.0,Andheri  East,2.0,0.0,0,Yes,0,0,0,0,No,,0,0,1,0,0
7500000.0,600.0,Dahisar East,1.0,0.0,0,0,,0,,0,0,0,No,0,0,0,0
8920000.0,749.0,Thane West,,1.0,1,1,0,,0,1,1,,0,0,1,No,Yes
13000000.0,1197.0,Kharghar,2.0,0.0,Yes,1,Yes,1,1,1,1,1,1,,0,0,
2551000.0,609.0,Titwala,1.0,1.0,0,1,0,0,0,1,0,1,0,0,No,0,0
5599000.0,950.0,Kalyan West,2.0,0.0,1,1,0,0,1,1,1,1,1,0,0,1,1
,790.0,Andheri  West,2.0,1.0,,,1,,Yes,1,1,1,0,1,0,0,Yes
11500000.0,760.0,nan,1.0,0.0,,1,0,0,0,0,No,No,No,0,1,0,0
,1290.0,Malad East,2.0,1.0,1,1,1,0,,1,1,0,0,,,1,1
,850.0,Dahisar,2.0,1.0,0,No,0,0,0,0,0,0,,0,0,No,0
7929000.0,907.0,Thane West,2.0,1.0,1,1,1,0,,1,1,1,1,0,No,1,1
7100000.0,660.0,Kalyan West,2.0,,No,1,1,1,0,0,0,0,1,0,0,0,0
4400000.0,305.0,Shivaji Colony,1.0,0.0,0,Yes,1,1,1,0,,0,No,No,No,0,No
75000000.0,1875.0,Andheri  West,3.0,,1,1,1,Yes,1,,1,1,1,Yes,1,1,1
50000000.0,2300.0,Andheri  West,3.0,1.0,1,1,1,No,1,,Yes,,,1,1,1,1
70000000.0,1800.0,Bandra West,3.0,0.0,0,1,0,0,No,0,No,0,0,0,,,0
9000000.0,1145.0,nan,2.0,1.0,1,Yes,1,Yes,Yes,1,1,1,1,0,1,Yes,Yes
70000000.0,1503.0,Tardeo,2.0,0.0,1,1,,0,1,1,1,0,Yes,0,1,1,1
22400000.0,978.0,Malad West,3.0,1.0,0,0,0,0,,0,0,0,0,0,0,0,1
15500000.0,,Powai ,,0.0,0,1,0,No,,0,0,0,,0,1,0,0
6800000.0,,Kamothe,2.0,0.0,0,0,1,1,1,0,0,No,0,0,0,No,0
7800000.0,,PARSIK NAGAR,2.0,0.0,0,1,1,1,,0,0,No,0,0,0,0,0
22000000.0,1527.0,Ghatkopar,3.0,1.0,1,1,1,No,1,1,1,No,1,Yes,0,1,1
8500000.0,966.0,Sector 19 Kharghar,2.0,0.0,0,1,1,0,1,0,,0,1,0,No,No,0
24000000.0,1400.0,Ville Parle East,,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0
22500000.0,1800.0,Belapur,3.0,1.0,1,1,0,0,0,1,1,Yes,0,No,0,,1
78800000.0,1478.0,Andheri  West,3.0,1.0,1,1,1,0,1,1,1,0,0,1,,,1
5577000.0,715.0,Bhayandar East,1.0,0.0,0,0,0,0,No,0,0,0,0,0,0,0,0
13000000.0,,nan,1.0,0.0,0,0,No,0,No,0,0,No,0,0,0,0,0
2500000.0,590.0,Koproli,,0.0,0,0,0,No,0,0,0,0,0,0,,0,0
6900000.0,950.0,Kamothe,2.0,0.0,1,1,1,1,1,No,Yes,0,0,No,0,0,1
2300000.0,510.0,Naigaon East,1.0,0.0,0,0,0,0,0,0,0,,0,0,,0,0
14000000.0,1225.0,Belapur,2.0,1.0,Yes,1,,0,1,1,1,1,1,No,,1,1
17500000.0,,borivali West,2.0,0.0,0,No,0,,0,0,0,0,0,,0,No,0
19000000.0,1600.0,Majiwada thane,3.0,0.0,0,No,1,1,0,0,0,0,1,0,0,0,No
2400000.0,,Boisar,2.0,0.0,1,1,,0,0,1,1,No,1,0,,1,0
9800000.0,659.0,Goregaon East,1.0,1.0,1,1,0,Yes,Yes,1,1,1,0,1,No,0,
23300000.0,1118.0,Mulund West,3.0,1.0,1,1,Yes,0,,0,1,0,0,0,0,No,1
6000000.0,900.0,Kalyan West,2.0,0.0,1,1,0,,1,1,1,1,,0,0,1,1
10000000.0,1020.0,Thane West,,0.0,1,1,0,,0,No,0,1,0,0,1,No,0
5000000.0,750.0,nan,2.0,0.0,Yes,,Yes,1,1,1,1,Yes,1,1,1,Yes,1
14900000.0,,Malad West,2.0,1.0,1,Yes,Yes,0,1,1,,1,1,1,0,1,1
3800000.0,650.0,Ulwe,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
64300000.0,1259.0,Ville Parle West,3.0,1.0,1,1,0,No,1,Yes,1,1,1,0,0,0,1
6000000.0,700.0,Kharghar,1.0,0.0,1,1,1,1,,1,1,Yes,Yes,0,No,1,1
22500000.0,,Sainath Nagar,3.0,0.0,No,0,Yes,Yes,0,0,0,,Yes,0,0,0,0
37500000.0,2195.0,Goregaon,3.0,1.0,1,1,1,0,Yes,1,1,1,Yes,1,No,1,1
7500000.0,900.0,Sunil Nagar,2.0,0.0,Yes,1,1,1,1,0,0,0,,No,0,0,0
6800000.0,740.0,Thane West,,0.0,1,Yes,1,0,,1,1,,0,Yes,0,1,1
15300000.0,,Andheri ,2.0,1.0,,1,1,0,1,1,1,Yes,No,No,0,1,1
39000000.0,1340.0,Powai ,3.0,0.0,1,1,1,1,1,0,Yes,1,1,0,No,1,1
3925000.0,510.0,Virar,2.0,1.0,,1,,No,1,1,1,0,0,0,0,1,1
12900000.0,1066.0,Malad West,2.0,1.0,,,0,,No,,0,0,No,0,0,No,0
10600000.0,1386.0,Mira Road East,3.0,1.0,1,1,1,0,1,Yes,1,1,1,1,1,1,Yes
8800000.0,980.0,Sector9 Kamothe,,0.0,1,1,1,1,1,No,0,0,0,0,0,0,0
8200000.0,725.0,Kurla,1.0,0.0,0,1,No,0,0,No,0,0,0,0,No,0,0
20000000.0,888.0,Goregaon West,2.0,1.0,Yes,1,0,0,0,1,1,,0,0,0,0,
,,Goregaon East,,1.0,0,0,No,0,0,,0,0,0,0,0,0,0
,1228.0,Thane West,3.0,1.0,1,Yes,Yes,No,0,Yes,1,0,Yes,1,No,1,1
3500000.0,,Boisar,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
8200000.0,1100.0,Ulwe,2.0,0.0,1,1,1,0,1,0,1,1,0,0,1,1,1
4000000.0,620.0,Kamothe,1.0,0.0,1,1,,1,1,0,Yes,0,0,0,0,0,
36100000.0,1237.0,Nahur,3.0,,1,1,1,0,1,1,0,,1,,No,1,1
7300000.0,970.0,Kalyan West,2.0,0.0,1,1,0,No,0,1,1,1,No,0,0,0,Yes
18000000.0,1125.0,borivali West,2.0,0.0,0,1,0,,0,Yes,,,0,0,1,0,0
22500000.0,994.0,Goregaon West,2.0,1.0,1,1,0,No,0,,1,1,0,,Yes,0,1
120000000.0,3500.0,Upper  WORLI,7.0,0.0,0,1,1,Yes,0,0,0,0,1,0,0,0,0
7598999.0,400.0,Thane West,2.0,1.0,1,,0,0,0,Yes,1,1,0,0,0,0,1
2800000.0,585.0,Nalasopara West,1.0,0.0,,1,0,No,0,1,0,0,0,0,0,0,No
5500000.0,580.0,Kharghar,2.0,0.0,0,0,0,0,0,0,No,0,0,,0,0,0
,1135.0,Powai ,2.0,0.0,1,1,1,0,Yes,,1,1,1,No,,1,1
19100000.0,1050.0,Powai ,2.0,0.0,1,1,1,0,1,1,1,1,0,No,,1,Yes
16000000.0,1600.0,Thane West,3.0,1.0,,1,0,0,Yes,Yes,1,1,0,0,0,1,1
4500000.0,600.0,nan,2.0,0.0,1,1,1,,1,0,Yes,0,0,0,0,,0
18500000.0,950.0,Jogeshwari West,2.0,0.0,0,,0,0,0,,0,0,0,0,0,0,0
,3100.0,Andheri  West,5.0,0.0,1,1,1,0,1,,1,1,1,1,1,1,1
,1600.0,Andheri  West,3.0,0.0,1,1,Yes,0,1,0,1,1,1,,No,1,1
68000000.0,,Bandra East,2.0,0.0,Yes,1,0,,No,1,1,1,0,No,,0,1
2600000.0,930.0,Boisar,2.0,0.0,1,0,No,0,0,1,Yes,0,0,0,0,0,1
4850000.0,970.0,Nalasopara East,2.0,0.0,0,Yes,0,No,No,1,No,0,0,0,,0,No
6000000.0,555.0,Kharghar,1.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0
8800000.0,820.0,kandivali,2.0,,1,1,,0,1,1,1,1,1,1,No,1,1
16800000.0,764.0,Kandivali East,2.0,0.0,0,1,1,1,1,0,No,0,0,0,No,No,0
27000000.0,1250.0,Malad East,3.0,0.0,1,1,1,0,1,1,1,1,1,Yes,1,1,1
18500000.0,1000.0,Chembur,2.0,0.0,0,No,1,1,1,No,,0,0,No,No,0,No
3400000.0,650.0,Kalyan West,1.0,0.0,0,1,0,0,0,1,,0,0,0,0,0,No
5500000.0,510.0,Bhandup West,1.0,1.0,0,1,0,0,1,0,No,0,0,0,0,No,0
4500000.0,561.0,nan,1.0,0.0,1,1,,0,1,1,1,No,Yes,0,0,1,1
6500000.0,693.0,Mira Road East,1.0,1.0,1,1,1,0,Yes,1,1,1,1,1,,Yes,1
29900000.0,,Goregaon West,3.0,1.0,1,0,0,0,0,1,No,0,,0,No,1,1
9350000.0,1236.0,Kamothe,2.0,0.0,Yes,0,1,1,1,0,0,No,0,0,No,0,0
10000000.0,750.0,Malad West,1.0,0.0,1,1,1,0,1,,Yes,1,0,1,,1,1
23500000.0,1050.0,nan,2.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,No
7500000.0,685.0,Thane West,,0.0,1,1,1,0,Yes,1,Yes,Yes,1,1,1,1,1
28000000.0,1850.0,Dahisar,3.0,0.0,0,Yes,Yes,1,1,0,0,No,0,0,0,0,0
11500000.0,1065.0,vasant vihar thane west,2.0,0.0,0,1,1,Yes,1,0,0,0,0,No,0,0,No
4500000.0,550.0,Kharghar,1.0,0.0,0,1,1,Yes,1,,0,0,0,0,0,0,0
15000000.0,1380.0,Kharghar,3.0,,1,Yes,1,1,1,1,Yes,1,1,0,0,1,1
9400000.0,1240.0,nan,2.0,0.0,1,Yes,1,1,1,1,,1,Yes,1,No,1,1
16299999.0,1705.0,Kharghar,3.0,1.0,1,1,1,No,1,1,Yes,1,1,1,0,1,1
,550.0,Bandra West,,0.0,0,1,0,0,0,0,0,1,0,0,Yes,0,0
7600000.0,1053.0,nan,2.0,0.0,1,Yes,0,0,0,1,1,1,,,1,0,1
11700000.0,1650.0,Koper Khairane,3.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,
2500000.0,930.0,nan,2.0,0.0,,No,,0,No,0,0,0,0,No,0,,0
10500000.0,,Mira Road East,2.0,1.0,1,1,0,0,0,1,1,0,No,1,0,1,Yes
16500000.0,653.0,nan,2.0,1.0,Yes,No,0,0,No,,1,0,0,1,0,No,1
2600000.0,560.0,Taloja,1.0,0.0,0,0,1,1,Yes,0,,0,0,No,0,0,0
8338000.0,981.0,Mira Road East,2.0,1.0,Yes,1,0,0,0,1,1,Yes,0,1,0,1,
3200000.0,390.0,Kalyan West,1.0,1.0,1,Yes,0,0,0,1,1,1,0,0,No,No,1
50000000.0,7000.0,nan,6.0,0.0,0,0,1,Yes,1,No,0,0,0,,0,0,0
5600000.0,1050.0,taloja panchanand,2.0,0.0,No,0,1,,1,0,,No,0,No,0,0,No
2350000.0,820.0,nan,2.0,0.0,1,1,0,0,0,Yes,1,0,Yes,0,No,1,1
4600000.0,665.0,Panvel,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No
14000000.0,,Dahisar,2.0,,0,1,No,0,0,,0,Yes,0,0,,0,0
3200000.0,585.0,Naigaon East,1.0,1.0,1,1,1,0,1,1,Yes,1,1,0,0,1,0
7884000.0,1080.0,Mira Road East,,0.0,1,1,Yes,1,1,1,1,1,1,0,0,0,0
18000000.0,1435.0,Sanpada,2.0,,1,1,1,Yes,1,1,1,1,1,0,0,1,1
3500000.0,688.0,Dronagiri,1.0,1.0,1,Yes,1,1,1,1,0,0,Yes,0,1,1,0
7209999.0,900.0,Mira Road East,2.0,1.0,0,Yes,0,0,0,0,0,0,No,No,Yes,,0
8600000.0,1227.0,Bhiwandi,3.0,1.0,1,1,1,1,,1,,1,1,1,No,1,1
90000000.0,,Khar West,3.0,0.0,1,1,0,0,0,Yes,1,,0,0,1,0,1
21500000.0,1225.0,Bhandup West,3.0,0.0,1,1,Yes,0,1,1,1,1,1,0,1,1,1
16500000.0,,Thane West,3.0,0.0,Yes,1,1,,1,0,0,0,,0,Yes,0,1
8700000.0,1060.0,Mira Road East,2.0,1.0,1,Yes,,0,1,No,Yes,0,1,0,0,1,
7800000.0,950.0,nan,2.0,0.0,Yes,1,0,0,0,1,1,1,0,0,0,0,No
11399999.0,789.0,Mira Road East,3.0,1.0,1,1,0,0,1,,1,1,1,,0,Yes,1
32500000.0,1278.0,nan,2.0,0.0,0,1,0,0,0,0,0,0,0,,0,,No
26200000.0,1750.0,Bhandup West,3.0,1.0,1,0,1,,1,1,0,0,1,1,0,1,1
4500000.0,665.0,Ulwe,1.0,1.0,No,1,0,0,0,No,0,0,0,0,,0,0
26500000.0,1305.0,Malad West,3.0,0.0,1,1,1,0,1,1,1,,1,1,0,,Yes
6500000.0,1300.0,Nala Sopara,2.0,0.0,1,,Yes,0,,1,1,1,1,0,0,Yes,0
9000000.0,1180.0,Ulwe,2.0,0.0,1,1,1,,1,1,1,1,1,0,0,1,1
12500000.0,1240.0,Ulwe,2.0,1.0,1,1,1,Yes,,1,1,1,1,0,1,1,1
19800000.0,663.0,Mulund West,2.0,1.0,1,1,1,0,1,1,1,1,Yes,1,No,1,1
4600000.0,640.0,Dombivli (West),1.0,1.0,0,1,0,0,0,0,0,No,0,0,,0,
15500000.0,1500.0,Sector-3 Ulwe,3.0,0.0,0,1,1,0,1,1,1,1,1,0,0,Yes,1
8500000.0,1123.0,nan,2.0,1.0,1,1,0,,0,1,Yes,1,No,0,1,0,0
13500000.0,1370.0,Kharghar,3.0,0.0,1,1,0,,0,1,1,1,0,0,,No,
2400000.0,485.0,Nala Sopara,1.0,0.0,1,Yes,1,0,1,1,0,0,,0,,1,
27799999.0,1810.0,Kandivali East,3.0,1.0,1,1,1,Yes,1,1,1,Yes,1,1,0,1,1
3150000.0,650.0,Nala Sopara,1.0,0.0,Yes,1,Yes,0,1,1,Yes,1,1,0,0,1,1
2650000.0,380.0,Dombivli (West),1.0,0.0,0,0,0,No,0,0,0,0,0,0,0,0,No
4517000.0,500.0,nan,1.0,1.0,1,1,0,0,0,1,1,1,,0,No,0,Yes
22500000.0,1900.0,Sainath Nagar,3.0,0.0,0,1,1,1,,0,0,0,0,No,No,0,0
8500000.0,1050.0,Kharghar,2.0,0.0,1,1,,1,1,No,1,,1,,1,1,1
2300000.0,590.0,Nalasopara West,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,No,0
60000000.0,1200.0,nan,2.0,0.0,0,1,0,,0,1,0,0,0,0,1,0,0
5500000.0,700.0,Thane West,1.0,0.0,0,1,Yes,0,1,1,,1,0,0,0,0,0
13500000.0,1375.0,Kharghar,3.0,0.0,1,1,1,No,1,1,1,1,,0,0,,1
47500000.0,,Prabhadevi,3.0,1.0,1,1,,0,0,,,1,0,0,0,0,No
7700000.0,1162.0,Kharghar,2.0,0.0,No,,0,No,0,0,0,0,0,No,0,No,
11500000.0,1050.0,Thane West,2.0,0.0,1,1,0,0,0,Yes,1,1,0,0,1,0,1
4900000.0,690.0,Kharghar,1.0,0.0,0,No,0,0,No,0,0,0,0,0,0,,0
,1665.0,Ghansoli,3.0,,1,Yes,0,0,1,,1,1,0,1,,1,1
,590.0,Nala Sopara,1.0,0.0,0,1,0,0,0,1,0,,0,0,,0,0
17000000.0,1050.0,Magathane,2.0,0.0,0,0,1,Yes,Yes,0,0,0,0,,0,0,No
15500000.0,900.0,borivali West,2.0,0.0,1,1,,0,1,1,1,1,1,0,0,No,1
24000000.0,1600.0,Sanpada,3.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0
7900000.0,1115.0,taloja panchanand,2.0,0.0,No,1,1,1,,0,0,,No,0,0,0,0
9000000.0,,Kandivali West,1.0,0.0,0,1,0,0,0,No,No,0,0,0,,0,0
14000000.0,1100.0,Powai ,2.0,0.0,1,1,0,0,,1,,1,0,0,1,0,1
4117000.0,,Virar,2.0,1.0,1,,Yes,0,1,1,1,1,0,1,0,,1
6300000.0,750.0,nan,1.0,1.0,0,1,0,0,0,,0,1,0,0,1,0,No
39500000.0,940.0,Ville Parle West,3.0,0.0,0,1,0,0,0,,0,1,0,No,1,0,0
23700000.0,1001.0,Mulund West,,0.0,1,1,1,No,1,1,1,0,1,1,0,1,Yes
5650000.0,,Kalyan West,2.0,0.0,1,1,0,,1,1,1,1,1,0,,Yes,1
,675.0,nan,,0.0,0,1,0,0,Yes,1,1,Yes,1,1,0,1,0
10000000.0,1150.0,Mira Road East,2.0,0.0,1,1,1,0,0,Yes,0,1,0,0,0,1,
5300000.0,,Mira Road East,1.0,,No,0,0,No,No,No,0,0,0,0,0,,0
,569.0,Palghar,2.0,1.0,0,No,0,0,0,1,Yes,0,No,0,0,No,1
17500000.0,1760.0,Kharghar,,0.0,1,1,1,Yes,1,1,1,0,1,0,0,1,1
2900000.0,570.0,Adaigaon,,0.0,0,0,0,0,No,1,No,0,0,0,0,0,0
19500000.0,1150.0,Powai ,2.0,0.0,0,1,0,0,No,1,1,1,0,0,1,0,
14000000.0,810.0,Ghatkopar East,2.0,1.0,1,1,0,0,No,0,0,No,0,No,1,0,0
30000000.0,3500.0,Kharghar,4.0,0.0,1,1,No,,0,Yes,1,1,0,No,1,0,1
4050000.0,675.0,Vichumbe,1.0,1.0,0,0,0,0,No,0,0,0,0,0,0,0,0
5200000.0,625.0,nan,1.0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,1
7000000.0,900.0,Mira Road East,2.0,1.0,,,0,0,0,1,1,Yes,No,1,0,0,0
8100000.0,1175.0,Dronagiri,2.0,1.0,1,Yes,0,0,0,0,1,1,,0,0,No,1
45000000.0,5500.0,Santacruz East,4.0,1.0,Yes,1,1,1,1,1,1,1,Yes,Yes,1,1,1
8200000.0,1055.0,Ulwe,2.0,1.0,No,,No,0,0,0,0,0,,0,0,0,0
12500000.0,1550.0,Kharghar,3.0,,0,1,1,1,1,0,0,1,Yes,0,1,0,0
3900000.0,,Naigaon East,1.0,0.0,0,1,0,No,,1,0,1,1,0,0,1,0
13400000.0,2582.0,Panvel,4.0,,1,,1,0,1,1,1,1,1,,0,1,1
,565.0,Kandivali West,1.0,1.0,1,1,1,0,1,1,1,1,1,1,,1,
19000000.0,770.0,Powai ,,0.0,1,1,0,0,0,1,1,1,0,0,1,0,1
9000000.0,1120.0,Ulwe,2.0,1.0,1,1,No,0,No,1,Yes,1,No,0,1,0,0
2200000.0,650.0,nan,1.0,0.0,1,1,0,0,0,Yes,1,Yes,0,0,0,0,Yes
12400000.0,1365.0,Mira Road East,3.0,0.0,1,1,1,0,1,1,Yes,1,,0,0,1,1
11600000.0,1179.0,Thane West,2.0,1.0,1,1,1,1,1,,1,1,0,1,0,1,1
7800000.0,956.0,Mira Road East,2.0,,Yes,1,1,1,1,1,1,1,1,1,0,0,1
9800000.0,585.0,Magathane,1.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0
12000000.0,1150.0,Kharghar,2.0,1.0,Yes,1,Yes,0,1,1,,1,1,1,,1,1
55000000.0,1030.0,Malabar Hill,,1.0,0,0,,0,0,No,0,0,0,No,0,,
10000000.0,825.0,Mira Road East,2.0,0.0,0,0,0,0,,0,0,0,0,0,0,No,0
40000000.0,1700.0,borivali West,4.0,0.0,0,1,No,0,0,0,0,1,,No,1,No,0
2700000.0,350.0,Sector 21 Kharghar,1.0,0.0,0,0,0,1,1,No,0,0,0,0,0,0,0
26700000.0,845.0,Ville Parle East,,1.0,1,1,,0,0,1,1,Yes,1,0,0,1,1
2300000.0,560.0,Nala Sopara,1.0,1.0,0,Yes,0,No,0,1,0,0,0,0,0,,0
5600000.0,670.0,Ulwe,1.0,1.0,Yes,1,0,0,0,1,0,1,0,0,1,0,0
6700000.0,650.0,Kharghar,1.0,0.0,1,1,1,Yes,,1,1,Yes,0,0,No,Yes,1
28000000.0,980.0,Ville Parle East,2.0,1.0,0,,0,No,No,0,No,0,0,0,0,0,0
2700000.0,400.0,Ulwe,1.0,1.0,0,0,No,0,0,No,0,0,0,0,0,0,0
8400000.0,660.0,Airoli,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
16500000.0,1180.0,Mulund,2.0,0.0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,1
23000000.0,1500.0,borivali East,3.0,0.0,,1,1,0,1,1,1,Yes,1,1,1,1,Yes
9800000.0,728.0,Malad West,1.0,1.0,No,0,0,,0,0,0,0,0,0,0,0,0
14500000.0,1150.0,Malad West,2.0,0.0,1,1,1,0,1,1,1,1,1,1,,1,1
39500000.0,1800.0,Santacruz East,3.0,0.0,0,1,0,No,0,0,0,1,0,No,1,0,0
29500000.0,1000.0,matunga east,,,No,1,0,,0,1,0,0,No,0,Yes,No,0
2200000.0,620.0,Nala Sopara,1.0,0.0,No,Yes,0,0,0,,No,,0,0,0,0,0
19600000.0,985.0,Powai ,2.0,0.0,Yes,,0,0,0,,1,1,Yes,1,,,1
6600000.0,555.0,Bhandup West,1.0,1.0,0,0,0,0,0,0,0,No,0,0,0,No,0
6100000.0,400.0,Kandivali East,,,0,0,0,0,0,0,0,0,0,0,Yes,0,0
10800000.0,1280.0,Panvel,3.0,1.0,1,1,1,0,1,Yes,Yes,1,1,1,1,1,Yes
59500000.0,1210.0,Andheri  West,3.0,1.0,1,1,1,No,1,1,1,0,0,1,No,Yes,1
8500000.0,1225.0,Andheri ,3.0,0.0,1,1,,1,1,0,1,0,,,0,0,1
4300000.0,,Nilje Gaon,2.0,,0,0,0,0,0,0,0,No,0,0,0,0,0
,1250.0,Kharghar,2.0,0.0,1,1,1,0,,Yes,1,,,0,1,1,1
12300000.0,1700.0,Kalyan East,3.0,1.0,Yes,Yes,0,0,0,1,1,1,0,,0,0,No
70000000.0,,Haji Ali,2.0,0.0,Yes,Yes,1,,1,1,,1,1,Yes,1,0,Yes
