id,listing_type,title,property_name,project,location,price,price_per_sqft,area,area_unit,area_type,bhk,bathrooms,possession,highlights,nearby,description,builder,posted_by,image,url,configurations,source_page
T85624480,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹5.4 Cr,"₹43,654 /sqft","1,237 sqft",(115 sqm),Carpet Area,3 BHK,2,Ready To Move,30th out of 59 Floors | Overlooking Park,,"Located in the popular residential address of parel, mumbai south, l&t crescent bay is one of the most preferred destination for apartments in mumbai south. This 3 bhk flat is your ticket to be a part of this community. This property faces the east direction. The flat occupies a carpet area of 1237 sq.Ft. That consists of 3 bedrooms, 2 bathrooms and 1 balcony. The residential building has 59 fl...",Kothari Realtors,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1237-sqft-r2-spid-T85624480,,3
Q90173404,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Peninsula Celestia Spaces,"Parel, Mumbai",₹5.3 Cr,"₹43,054 /sqft","1,231 sqft",(114 sqm),Carpet Area,3 BHK,3,Under Construction,11th out of 50 Floors | Overlooking Main Road,,"This property faces the north-East direction. The floor plan additionally contains 3 bedroom(s), 3 bathrooms . All in all, the flat is spread over a carpet area of 1231 sq.Ft. This flat is situated on the 11th floor of this 50 floors tall residential building. The floor of this flat is beautifully designed using vitrified flooring, giving the flat an alluring look. The society complex is in the...",THRIVE SPACES PRIVATE LIMITED,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-peninsula-celestia-spaces-parel-south-mumbai-1231-sqft-r1-spid-Q90173404,,3
T85623468,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹5.42 Cr,"₹45,166 /sqft","1,200 sqft",(111 sqm),Carpet Area,3 BHK,2,Ready To Move,26th out of 59 Floors | Overlooking Park,,"Situated in parel, mumbai south, l&t crescent bay is a well planned society that offers a pleasant living experience to its residents. This 3 bhk flat in mumbai south is your opportunity to be a part of this community. The flat is facing the east direction. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a carpet area of 1200 sq....",Kothari Realtors,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1200-sqft-r1-spid-T85623468,,3
K92313004,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Bhoomi Simana,"Parel, Mumbai",₹6.21 Cr,"₹37,750 /sqft","1,645 sqft",(153 sqm),Super Built-up Area,3 BHK,3,Ready To Move,22nd out of 53 Floors | North-East Facing,,"The flat is north-East-Facing. Constructed on a super built up area of 1645 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms . This flat lies on the 22nd level of a 53 storey building. As the project is already ready to move, so you can easily move into this 0-1 year old property. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. Many of the m...",PROPSERVE INDIA REALTY LLP,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bhoomi-simana-parel-south-mumbai-1645-sqft-spid-K92313004,,3
K92307364,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",Bhoomi Simana,"Parel, Mumbai",₹8.9 Cr,"₹37,426 /sqft","2,378 sqft",(221 sqm),Super Built-up Area,4 BHK,4,Ready To Move,12th out of 53 Floors | North-East Facing,,"This is a north-East-Facing property. Containing 4 bedroom(s), 4 bathrooms , this flat is spread over a super built up area of 2378 sq.Ft. The flat has a total of 53 floors and this property is situated on 12th floor. This is a ready to move project and the property is 0-1 year old. The well built vitrified flooring enhances the aesthetic appeal of this flat. The flat will offer a modern lifest...",PROPSERVE INDIA REALTY LLP,,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bhoomi-simana-parel-south-mumbai-2378-sqft-spid-K92307364,,3
M92313482,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",Bhoomi Simana,"Parel, Mumbai",₹8.91 Cr,"₹37,468 /sqft","2,378 sqft",(221 sqm),Super Built-up Area,4 BHK,4,Ready To Move,23rd out of 53 Floors | North-East Facing,,"This residential flat is north-East-Facing direction. The floor plan additionally contains 4 bedroom(s), 4 bathrooms . All in all, the flat is spread over a super built up area of 2378 sq.Ft. This flat lies on the 23rd level of a 53 storey building. This is a ready to move project and the property is 0-1 year old. The beautifully designed vitrified flooring enhances the beauty of the flat. The ...",PROPSERVE INDIA REALTY LLP,,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bhoomi-simana-parel-south-mumbai-2378-sqft-spid-M92313482,,3
O92865048,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹6 Cr,"₹42,857 /sqft","1,400 sqft",(130 sqm),Carpet Area,3 BHK,3,Ready To Move,21st out of 59 Floors,,"Constructed on a carpet area of 1400 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 1 balcony. This flat is situated on the 21st floor of this 59 floors tall residential building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. L&t crescent bay is designed very well to provide modern facilities such as swimming pool, gymnasium, club h...",Property Butler LLP,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1400-sqft-spid-O92865048,,3
T92574766,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Ruparel Ariana,"Parel, Mumbai",₹6 Cr,"₹44,411 /sqft","1,351 sqft",(126 sqm),Carpet Area,3 BHK,3,Ready To Move,65th out of 73 Floors | Overlooking Park,,"Behold the splendour of ruparel ariana. Where luxury is redefined. Where every inch is moulded to perfection. And where unstinting luxury speaks about the grandness, sprawled all around it.With its massive height making it a 73 storeyed elegant tower, ariana is all set to give you a life as majestic as kings. As grand as the grandness itself.",Property Pro,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ruparel-ariana-parel-south-mumbai-1351-sqft-spid-T92574766,,3
R74202311,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Lodha Venezia,"Parel, Mumbai",₹6.25 Cr,"₹56,818 /sqft","1,100 sqft",(102 sqm),Carpet Area,3 BHK,3,Ready To Move,26th out of 65 Floors | East Facing,,"Lodha venezia is one of mumbai south's most sought after destination for apartments and this 3 bhk flat in parel is your opportunity to be a part of this community. The flat occupies a carpet area of 1100 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 1 balcony. The property is located on the 26th floor of a 65 floors tall building. This 0-1 year old property is available for immediate pos...",LAXMI PROPERTY,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-venezia-parel-south-mumbai-1100-sqft-r6-spid-R74202311,,3
H90289076,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Lodha Venezia,"Parel, Mumbai",₹6.5 Cr,"₹51,060 /sqft","1,273 sqft",(118 sqm),Carpet Area,3 BHK,3,Ready To Move,16th out of 65 Floors | Overlooking Park,,"This property faces the south direction. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 1 balcony. All in all, the flat is spread over a carpet area of 1273 sq.Ft. This flat lies on the 16th level of a 65 storey building. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. The beautifully des...",Sagar Reality,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-venezia-parel-south-mumbai-1273-sqft-spid-H90289076,,3
Q92027242,PROPERTY,"3 BHK Flat in Parel East, Mumbai","3 BHK Flat in Parel East, Mumbai",L&T Crescent Bay,"Parel East, Mumbai",₹6.5 Cr,"₹50,000 /sqft","1,300 sqft",(121 sqm),Carpet Area,3 BHK,3,Ready To Move,49th out of 59 Floors | Overlooking Park,,"The flat is facing the north-East direction. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 2 balconies. All in all, the flat is spread over a carpet area of 1300 sq.Ft. The flat has a total of 59 floors and this property is situated on 49th floor. As the project is already ready to move, so you can easily move into this 0-1 year old property. The beautifully designed vitrif...",Xtreme Properties,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-east-south-mumbai-1300-sqft-spid-Q92027242,,3
K91240116,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Runwal Parel,"Parel, Mumbai",₹6.34 Cr,"₹47,818 /sqft","1,325 sqft",(123 sqm),Carpet Area,3 BHK,4,Ready To Move,23rd out of 46 Floors | Overlooking Sea,,"This residential flat is north-East-Facing direction. The flat occupies a carpet area of 1325 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and 1 balcony. This flat is situated on the 23rd floor of this 46 floors tall residential building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The flat comes well built with ceramic flooring options. ...",PRAMOD GAIKAR,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-runwal-parel-parel-south-mumbai-1325-sqft-spid-K91240116,,3
D92621470,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹7.1 Cr,"₹54,615 /sqft","1,300 sqft",(121 sqm),Carpet Area,3 BHK,3,Ready To Move,36th out of 59 Floors,,"This property faces the west direction. The flat is over 1300 sq.Ft. Carpet area and comes with 3 bedroom(s), 3 bathrooms and 1 balcony. The property is located on the 36th floor of a 59 floors tall building. As the project is already ready to move, so you can easily move into this 1-5 years old property. The beautifully designed marble flooring enhances the beauty of the flat. The society comp...",Property Butler LLP,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1300-sqft-spid-D92621470,,3
S93082830,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Ruparel Ariana,"Parel, Mumbai",₹6.5 Cr,"₹46,001 /sqft","1,413 sqft",(131 sqm),Carpet Area,3 BHK,3,Ready To Move,60th out of 65 Floors,,"Behold the splendour of ruperal ariana. Where luxury is redefined. Where every inch is moulded to perfection. And where unstinting luxury speaks about the grandness, sprawled all around it. With its massive height making it a 73 storeyed elegant tower, ariana is all set to give you a life as majestic as kings. As grand as the grandness itself.",Property Pro,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ruparel-ariana-parel-south-mumbai-1413-sqft-spid-S93082830,,3
O91645606,PROPERTY,"3 BHK Flat in Parel East, Mumbai","3 BHK Flat in Parel East, Mumbai",Ruparel Ariana,"Parel East, Mumbai",₹6.6 Cr,"₹46,715 /sqft","1,413 sqft",(131 sqm),Carpet Area,3 BHK,3,Ready To Move,60th out of 67 Floors | 1 Covered Parking,,"Ruparel ariana | parel east, mumbai An address above the ordinary Ruparel ariana is a landmark luxury residential development crafted for discerning homeowners seeking exclusivity, connectivity, and an elevated lifestyle in the heart of mumbai. Rising gracefully above the city skyline, this iconic tower combines contemporary architecture, thoughtfully designed residences, and world-Class amenit...",High Street Realtors,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ruparel-ariana-parel-east-south-mumbai-1413-sqft-spid-O91645606,,3
W92026712,PROPERTY,"3 BHK Flat in Parel East, Mumbai","3 BHK Flat in Parel East, Mumbai",L&T Crescent Bay,"Parel East, Mumbai",₹7 Cr,"₹50,000 /sqft","1,400 sqft",(130 sqm),Carpet Area,3 BHK,3,Ready To Move,49th out of 59 Floors | Overlooking Park,,"This is a north-East-Facing property. Constructed on a carpet area of 1400 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 2 balconies. This flat is situated on the 49th floor of this 59 floors tall residential building. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move. The well built vitrified floorin...",Xtreme Properties,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-parel-east-south-mumbai-1400-sqft-spid-W92026712,,3
K90252394,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Peninsula Celestia Spaces,"Parel, Mumbai",₹6.5 Cr,"₹44,308 /sqft","1,467 sqft",(136 sqm),Carpet Area,3 BHK,4,Ready To Move,30th out of 50 Floors | North-East Facing,,"This is a north-East-Facing property. The flat is over 1467 sq.Ft. Carpet area and comes with 3 bedroom(s), 4 bathrooms . The flat has a total of 50 floors and this property is situated on 30th floor. This 1-5 years old property is available for immediate possession as the project is ready to move. The well built vitrified flooring enhances the aesthetic appeal of this flat. This flat is locate...",THRIVE SPACES PRIVATE LIMITED,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-peninsula-celestia-spaces-parel-south-mumbai-1467-sqft-r1-spid-K90252394,,3
B91706070,PROPERTY,"2 BHK Flat in Parel, Mumbai","2 BHK Flat in Parel, Mumbai",Evita Empress,"Parel, Mumbai",₹6.5 Cr,"₹44,827 /sqft","1,450 sqft",(135 sqm),Carpet Area,2 BHK,3,Ready To Move,3rd out of 19 Floors | Overlooking Park,,"This 2 bhk flat at evita empress, parel, mumbai south spans 1450 sqft on the 3rd floor of a 19-Story high-Rise. Ready for immediate sale, the 5-10 year old residence includes 2 bedrooms and 3 bathrooms. Residents enjoy amenities like lift access, power backup, and a swimming pool, with nearby hospitals and temples adding convenience.",Owner,1mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-evita-empress-parel-south-mumbai-1450-sqft-spid-B91706070,,3
M92026986,PROPERTY,"3 BHK Flat in Parel East, Mumbai","3 BHK Flat in Parel East, Mumbai",L&T Crescent Bay,"Parel East, Mumbai",₹7.3 Cr,"₹50,554 /sqft","1,444 sqft",(134 sqm),Carpet Area,3 BHK,3,Ready To Move,49th out of 59 Floors | Overlooking Park,,"The flat is facing the east direction. The flat occupies a carpet area of 1444 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 2 balconies. The property is located on the 49th floor of a 59 floors tall building. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move. The flat comes well built with vitrified floor...",Xtreme Properties,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-east-south-mumbai-1444-sqft-spid-M92026986,,3
K92027698,PROPERTY,"4 BHK Flat in Parel East, Mumbai","4 BHK Flat in Parel East, Mumbai",L&T Crescent Bay,"Parel East, Mumbai",₹11.99 Cr,"₹53,241 /sqft","2,252 sqft",(209 sqm),Carpet Area,4 BHK,4,Ready To Move,54th out of 59 Floors | Overlooking Park,,"The flat is east-Facing. Constructed on a carpet area of 2252 sq.Ft., the flat comprises 4 bedroom(s), 4 bathrooms and 2 balconies. The property is located on the 54th floor of a 59 floors tall building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The well built vitrified flooring enhances the aesthetic appeal of this flat. Many of the moder...",Xtreme Properties,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-east-south-mumbai-2252-sqft-spid-K92027698,,3
J92649166,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹6.5 Cr,"₹30,232 /sqft","2,150 sqft",(200 sqm),Built-up Area,3 BHK,3,Ready To Move,30th out of 54 Floors | Overlooking Sea,,"The flat is north-East-Facing. The flat occupies a built up area of 2150 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and more than 3 balconies. This flat is situated on the 30th floor of this 54 floors tall residential building. As the project is already ready to move, so you can easily move into this 5-10 years old property. The vitrified flooring of this flat is beautifully designed and h...",Owner,3w ago,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-2150-sqft-spid-J92649166,,4
V92025896,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹11.25 Cr,"₹58,746 /sqft","1,915 sqft",(178 sqm),Carpet Area,4 BHK,4,Ready To Move,54th out of 59 Floors | Overlooking Main Road,,"The flat is facing the east direction. The flat is over 1915 sq.Ft. Carpet area and comes with 4 bedroom(s), 4 bathrooms and 2 balconies. This flat lies on the 54th level of a 59 storey building. This is a ready to move project and the property is 0-1 year old. The beautifully designed vitrified flooring enhances the beauty of the flat. The flat will offer a modern lifestyle as it is presented ...",Xtreme Properties,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1915-sqft-spid-V92025896,,4
M91798560,PROPERTY,"4 BHK Flat in Parel East, Mumbai","4 BHK Flat in Parel East, Mumbai",L&T Crescent Bay,"Parel East, Mumbai",₹14.34 Cr,"₹35,342 /sqft","4,056 sqft",(377 sqm),Super Built-up Area,4 BHK,4,Ready To Move,52nd out of 59 Floors | Overlooking Main Road,,"Premium higher floor residences in l&t crescent bay - Tower 6, ready to move apartments, oc received, now available for sale.",Ignite Properties and Services,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-east-south-mumbai-4056-sqft-spid-M91798560,,4
Z92027608,PROPERTY,"4 BHK Flat in Parel East, Mumbai","4 BHK Flat in Parel East, Mumbai",L&T Crescent Bay,"Parel East, Mumbai",₹11.8 Cr,"₹53,758 /sqft","2,195 sqft",(204 sqm),Carpet Area,4 BHK,4,Ready To Move,53rd out of 59 Floors | Overlooking Park,,"The flat is facing the east direction. Constructed on a carpet area of 2195 sq.Ft., the flat comprises 4 bedroom(s), 4 bathrooms and 2 balconies. The property is located on the 53rd floor of a 59 floors tall building. This 0-1 year old property is available for immediate possession as the project is ready to move. The well built vitrified flooring enhances the aesthetic appeal of this flat. The...",Xtreme Properties,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-east-south-mumbai-2195-sqft-spid-Z92027608,,4
U92071094,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹10.99 Cr,"₹61,055 /sqft","1,800 sqft",(167 sqm),Carpet Area,3 BHK,4,Ready To Move,52nd out of 54 Floors | Overlooking Park,,"Containing 3 bedroom(s), 4 bathrooms and 1 balcony, this flat is spread over a carpet area of 1800 sq.Ft. This flat lies on the 52nd level of a 54 storey building. As the project is already ready to move, so you can easily move into this 1-5 years old property. L&t crescent bay is designed very well to provide modern facilities such as swimming pool, fitness centre / gym, club house, park, cctv...",Dream Properties,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1800-sqft-spid-U92071094,,4
L92819774,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹10.75 Cr,"₹65,349 /sqft","1,645 sqft",(153 sqm),Carpet Area,3 BHK,4,Ready To Move,54th out of 59 Floors,,"This residential flat is west-Facing direction. The flat occupies a carpet area of 1645 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and 1 balcony. The property is located on the 54th floor of a 59 floors tall building. This 1-5 years old property is available for immediate possession as the project is ready to move. The marble flooring of this flat is beautifully designed and helps to give ...",Property Butler LLP,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1645-sqft-spid-L92819774,,4
I92027546,PROPERTY,"4 BHK Flat in Parel East, Mumbai","4 BHK Flat in Parel East, Mumbai",L&T Crescent Bay,"Parel East, Mumbai",₹11.6 Cr,"₹61,052 /sqft","1,900 sqft",(177 sqm),Carpet Area,4 BHK,4,Ready To Move,57th out of 59 Floors | 1 Covered Parking,,"The flat is facing the east direction. The flat occupies a carpet area of 1900 sq.Ft. That consists of 4 bedrooms, 4 bathrooms and 2 balconies. The flat has a total of 59 floors and this property is situated on 57th floor. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The vitrified flooring of this flat is beautifully designed and helps to giv...",Xtreme Properties,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-east-south-mumbai-1900-sqft-spid-I92027546,,4
E92816356,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹10.73 Cr,"₹65,227 /sqft","1,645 sqft",(153 sqm),Carpet Area,3 BHK,4,Ready To Move,53rd out of 59 Floors,,"This residential flat is west-Facing direction. Constructed on a carpet area of 1645 sq.Ft., the flat comprises 3 bedroom(s), 4 bathrooms and 1 balcony. This flat lies on the 53rd level of a 59 storey building. This 1-5 years old property is available for immediate possession as the project is ready to move. The flat comes well built with marble flooring options. L&t crescent bay is designed ve...",Property Butler LLP,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1645-sqft-spid-E92816356,,4
M92026394,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹10.75 Cr,"₹63,235 /sqft","1,700 sqft",(158 sqm),Carpet Area,3 BHK,4,Ready To Move,54th out of 59 Floors | Overlooking Cityscape,,"The flat is east-Facing. The flat is over 1915 sq.Ft. Carpet area and comes with 3 bedroom(s), 4 bathrooms and more than 3 balconies. The flat has a total of 59 floors and this property is situated on 54th floor. As the project is already ready to move, so you can easily move into this 0-1 year old property. The vitrified flooring of this flat is beautifully designed and helps to give it a plea...",Xtreme Properties,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1700-sqft-spid-M92026394,,4
P62148050,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",Lodha Venezia,"Parel, Mumbai",₹8.75 Cr,"₹51,470 /sqft","1,700 sqft",(158 sqm),Carpet Area,4 BHK,4,Ready To Move,26th out of 65 Floors | Overlooking Park,,"Awestfacing 4 bhk flat is available in the promising locality of parel, mumbai south. It is an spacious flat and is located on 30th floor. Every single detail of the flat is carefully designed. It is a gated society flat. It provides a spectacular view of the pool, park/garden, club and main road. The apartment is priced at rs. Rs 8.15 crore. It is a freehold property, with a carpet area of 165...",Jai Ambe Real estate,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-lodha-venezia-parel-south-mumbai-1700-sqft-r14-spid-P62148050,,4
C92293714,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹10 Cr,"₹55,555 /sqft","1,800 sqft",(167 sqm),Carpet Area,3 BHK,4,Ready To Move,53rd out of 54 Floors | Overlooking Sea,,"The flat is facing the east direction. Containing 3 bedroom(s), 4 bathrooms and 2 balconies, this flat is spread over a carpet area of 1800 sq.Ft. The flat has a total of 54 floors and this property is situated on 53rd floor. This 5-10 years old property is available for immediate possession as the project is ready to move. The beautifully designed marble flooring enhances the beauty of the fla...",PRAMOD GAIKAR,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1800-sqft-spid-C92293714,,4
Q92024016,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹9 Cr,"₹51,993 /sqft","1,731 sqft",(161 sqm),Carpet Area,4 BHK,4,Ready To Move,52nd out of 59 Floors | Overlooking Cityscape,,"This is a east-Facing property. The flat is over 1731 sq.Ft. Carpet area and comes with 4 bedroom(s), 4 bathrooms and 1 balcony. This flat is situated on the 52nd floor of this 59 floors tall residential building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. The beautifully designed vitrified flooring enhances the beauty of the flat. Many of...",Xtreme Properties,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1731-sqft-spid-Q92024016,,4
Z85623930,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹9.1 Cr,"₹43,333 /sqft","2,100 sqft",(195 sqm),Carpet Area,3 BHK,3,Ready To Move,27th out of 59 Floors | Overlooking Park,,"Located in the popular residential address of parel, mumbai south, l&t crescent bay is one of the most preferred destination for apartments in mumbai south. This 3 bhk flat is your ticket to be a part of this community. The flat is east-Facing. Containing 3 bedroom(s), 3 bathrooms and more than 3 balconies, this flat is spread over a carpet area of 2100 sq.Ft. This flat is situated on the 27th ...",Kothari Realtors,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-2100-sqft-r2-spid-Z85623930,,4
J92819624,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹15.25 Cr,"₹63,541 /sqft","2,400 sqft",(223 sqm),Carpet Area,4 BHK,5,Ready To Move,53rd out of 59 Floors,,"The flat is facing the east direction. Constructed on a carpet area of 2400 sq.Ft., the flat comprises 4 bedroom(s), 5 bathrooms and 1 balcony. The flat has a total of 59 floors and this property is situated on 53rd floor. This 1-5 years old property is available for immediate possession as the project is ready to move. The well built marble flooring enhances the aesthetic appeal of this flat. ...",Property Butler LLP,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-2400-sqft-spid-J92819624,,4
A91974382,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹16.45 Cr,"₹68,541 /sqft","2,400 sqft",(223 sqm),Carpet Area,4 BHK,4,Ready To Move,54th out of 59 Floors | Overlooking Park,,L&t crescent bay at parel is luxury residential project offers 3/4bhk grand residences. Book reay to move ultra luxury 3/4bhk with deck at l&t parel starting at 11.87cr all incl. View floor plan,Property Pro,,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-2400-sqft-spid-A91974382,,4
T92682870,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹14.72 Cr,"₹56,528 /sqft","2,604 sqft",(242 sqm),Carpet Area,4 BHK,5,Ready To Move,51st out of 59 Floors | 3 Covered Parking,,"Spacious 4bhk for immediate sale, best in class amenities",Property Merchants,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-2604-sqft-spid-T92682870,,4
