id,listing_type,title,property_name,project,location,price,price_per_sqft,area,area_unit,area_type,bhk,bathrooms,possession,highlights,nearby,description,builder,posted_by,image,url,configurations,source_page
Z91881720,PROPERTY,"3 BHK Flat in Chembur, Mumbai","3 BHK Flat in Chembur, Mumbai",Thapar Le Parc,"Chembur, Mumbai",₹4.85 Cr,"₹30,312 /sqft","1,600 sqft",(149 sqm),Super Built-up Area,3 BHK,3,Ready To Move,9th out of 14 Floors | Overlooking Park,,"Brand-New, unused 3 bhk apartment available for sale in the prestigious thapar le parc. This beautifully designed residence features a spacious layout with a large balcony overlooking the lush greenery of sandu garden, offering a peaceful and refreshing view. The apartment is semi-Done up with a modular kitchen, air conditioners, false ceiling, designer lighting, and premium fittings, allowing ...",UPGRADE REALTY,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-1600-sqft-spid-Z91881720,,16
K90543982,PROPERTY,"4 BHK Flat in Chembur, Mumbai","4 BHK Flat in Chembur, Mumbai",Hubtown Seasons,"Chembur, Mumbai",₹8.1 Cr,"₹36,818 /sqft","2,200 sqft",(204 sqm),Super Built-up Area,4 BHK,4,Ready To Move,6th out of 15 Floors | Overlooking Park,,"All in chembur? Yes! While mumbai builds upwards, we build inwards, creating something unprecedented. Ten acres of lush landscapes in the heart of indias financial capital. A living, breathing forest like sanctuary where towers rise like trees from ancient soil. Each home carries the soul of its forest inspiration. Each window frames greenery. Each morning begins with bird songs instead of traf...",FIVE PILLARS,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-hubtown-seasons-chembur-central-mumbai-2200-sqft-spid-K90543982,,16
V92021324,PROPERTY,"3 BHK Flat in Chembur East, Mumbai","3 BHK Flat in Chembur East, Mumbai",Shree Estella,"Chembur East, Mumbai",₹6.35 Cr,"₹28,348 /sqft","2,240 sqft",(208 sqm),Super Built-up Area,3 BHK,3,Ready To Move,5th out of 14 Floors | Overlooking Main Road,,"Spacious 3 bhk apartment available for sale in skg estella, chembur. This beautifully designed residence offers a spacious living and dining area, well-Appointed bedrooms, modern bathrooms, and excellent natural light with cross ventilation. Located in one of chembur's most sought-After residential neighborhoods, the property provides easy access to schools, hospitals, shopping malls, restauran...",UPGRADE REALTY,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-estella-chembur-east-central-mumbai-2240-sqft-spid-V92021324,,16
M91690248,PROPERTY,"4 BHK Flat in Deonar, Chembur East","4 BHK Flat in Deonar, Chembur East",Sabari Aashiana,"Deonar, Chembur East",₹7.15 Cr,"₹28,830 /sqft","2,480 sqft",(230 sqm),Super Built-up Area,4 BHK,4,Ready To Move,8th out of 12 Floors | Overlooking Main Road,,"Spacious 4 bhk apartment available for sale in sabari aashiana, chembur, one of the area's most prestigious and well-Maintained residential developments. This premium residence offers expansive living spaces, large bedrooms, elegant interiors, excellent natural light, and cross ventilation. The project's key usp is its low-Density living, spacious apartment layouts, premium construction quality...",UPGRADE REALTY,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sabari-aashiana-deonar-central-mumbai-2480-sqft-spid-M91690248,,16
T91193676,PROPERTY,"3 BHK Flat in Chembur, Mumbai","3 BHK Flat in Chembur, Mumbai",Godrej RKS,"Chembur, Mumbai",₹8 Cr,"₹33,333 /sqft","2,400 sqft",(223 sqm),Super Built-up Area,3 BHK,3,Ready To Move,8th out of 16 Floors | Overlooking Main Road,,"Spacious 3 bhk apartment available for sale in godrej rks at the prime location of union park, chembur. Premium luxury development by godrej properties offering spacious residences with world-Class amenities, modern architecture, and excellent planning. The project features limited luxury inventory, grand clubhouse, landscaped spaces, and premium lifestyle facilities. Strategically located with...",UPGRADE REALTY,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-rks-chembur-central-mumbai-2400-sqft-spid-T91193676,,16
Y92121776,PROPERTY,"3 BHK Flat in Deonar, Chembur East","3 BHK Flat in Deonar, Chembur East",SKG Mount Resort,"Deonar, Chembur East",₹8.25 Cr,"₹35,807 /sqft","2,304 sqft",(214 sqm),Super Built-up Area,3 BHK,3,Ready To Move,9th out of 16 Floors | Overlooking Main Road,,"Spacious 3 bhk apartment available for sale in skg mount resort. This beautifully planned home offers a spacious living and dining area, well-Sized bedrooms, excellent ventilation, and abundant natural light. Designed for comfortable family living, the apartment features quality construction, functional layouts, and a peaceful ambiance. Residents can enjoy modern lifestyle amenities, landscaped...",UPGRADE REALTY,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-skg-mount-resort-deonar-central-mumbai-2304-sqft-spid-Y92121776,,16
V90763488,PROPERTY,"4 BHK Flat in Chembur, Mumbai","4 BHK Flat in Chembur, Mumbai",Hubtown Seasons,"Chembur, Mumbai",₹6.83 Cr,"₹31,045 /sqft","2,200 sqft",(204 sqm),Super Built-up Area,4 BHK,4,Ready To Move,6th out of 15 Floors | Overlooking Main Road,,"Spacious 4 bhk apartment available for sale in hubtown seasons, chembur, offering an upscale lifestyle in one of the areas most premium gated communities. This expansive residence features a well-Optimized layout with large living and dining spaces, excellent natural light, cross ventilation, and generously sized bedroomsideal for comfortable family living. The projects key usp is its resort-St...",UPGRADE REALTY,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-hubtown-seasons-chembur-central-mumbai-2200-sqft-spid-V90763488,,16
Z92977988,PROPERTY,"3 BHK Flat in Chembur East, Mumbai","3 BHK Flat in Chembur East, Mumbai",SKG Om Niwas,"Chembur East, Mumbai",₹5.65 Cr,"₹34,242 /sqft","1,650 sqft",(153 sqm),Super Built-up Area,3 BHK,3,Ready To Move,10th out of 13 Floors | Overlooking Main Road,,"Spacious 3 bhk apartment available for sale in skg om niwas, near diamond garden, chembur. This premium residence features spacious interiors, abundant natural light, excellent cross ventilation, and a well-Planned layout for comfortable family living. A key usp of skg om niwas is its boutique, low-Density development with limited inventory, offering enhanced privacy, quality construction, and ...",UPGRADE REALTY,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chembur-east-central-mumbai-1650-sqft-spid-Z92977988,,16
K91724314,PROPERTY,"3 BHK Flat in Chembur, Mumbai","3 BHK Flat in Chembur, Mumbai",Roodraksh Golf Walk Chembur,"Chembur, Mumbai",₹5.5 Cr,"₹25,845 /sqft","2,128 sqft",(198 sqm),Super Built-up Area,3 BHK,3,Ready To Move,6th out of 16 Floors | Overlooking Park,,"Spacious 3 bhk apartment available for sale in golf walk, chembur. This beautifully planned home features a private balcony with stunning golf course views, spacious bedrooms, a large living and dining area, abundant natural light, and excellent cross ventilation. Located in a premium gated community with modern amenities, landscaped gardens, power backup, high-Speed elevators, and 24x7 securit...",UPGRADE REALTY,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-roodraksh-golf-walk-chembur-chembur-central-mumbai-2128-sqft-spid-K91724314,,16
E91879230,PROPERTY,"3 BHK Flat in Chembur East, Mumbai","3 BHK Flat in Chembur East, Mumbai",Sabari Ashville,"Chembur East, Mumbai",₹5.55 Cr,"₹25,694 /sqft","2,160 sqft",(201 sqm),Super Built-up Area,3 BHK,3,Ready To Move,10th out of 21 Floors | Overlooking Main Road,,"Beautifully planned 3 bhk apartment available for sale in the premium sabari ashville development, chembur. This elegant home features a wrap-Around balcony connected to the entire apartment, offering abundant natural light, panoramic views, and excellent ventilation. The spacious living room enjoys superb cross ventilation, creating a bright and airy atmosphere throughout the day. The society ...",UPGRADE REALTY,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sabari-ashville-chembur-east-central-mumbai-2160-sqft-spid-E91879230,,16
C91582144,PROPERTY,"3 BHK Flat in Deonar, Chembur East","3 BHK Flat in Deonar, Chembur East",Sabari Horizon,"Deonar, Chembur East",₹5.25 Cr,"₹25,887 /sqft","2,028 sqft",(188 sqm),Super Built-up Area,3 BHK,3,Ready To Move,11th out of 20 Floors | Overlooking Main Road,,"Spacious and well-Maintained 3 bhk apartment available for sale in sabari horizon, chembur. This thoughtfully designed home offers a practical and spacious layout with excellent natural light and cross ventilation, featuring a large living and dining area, well-Sized bedrooms, modern kitchen, and comfortable living spaces ideal for family living. Located in a premium residential tower, the prop...",UPGRADE REALTY,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sabari-horizon-deonar-central-mumbai-2028-sqft-spid-C91582144,,16
M90543774,PROPERTY,"3 BHK Flat in Chembur, Mumbai","3 BHK Flat in Chembur, Mumbai",Hubtown Seasons,"Chembur, Mumbai",₹6.07 Cr,"₹33,722 /sqft","1,800 sqft",(167 sqm),Super Built-up Area,3 BHK,3,Ready To Move,4th out of 15 Floors | Overlooking Park,,"The flat is north-East-Facing. The flat occupies a super built up area of 1800 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 1 balcony. The property is located on the 4th floor of a 15 floors tall building. This 0-1 year old property is available for immediate possession as the project is ready to move. The flat comes well built with vitrified flooring options. Proximity to landmarks like...",FIVE PILLARS,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hubtown-seasons-chembur-central-mumbai-1800-sqft-spid-M90543774,,16
U92571864,PROPERTY,"3 BHK Flat in Chembur East, Mumbai","3 BHK Flat in Chembur East, Mumbai",Godrej RKS,"Chembur East, Mumbai",₹7.3 Cr,"₹36,500 /sqft","2,000 sqft",(186 sqm),Super Built-up Area,3 BHK,3,Ready To Move,5th out of 16 Floors | Overlooking Park,,"The flat is east-Facing. The flat occupies a super built up area of 2000 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 2 balconies. This flat lies on the 5th level of a 16 storey building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. The well built vitrified flooring enhances the aesthetic appeal of this flat. Another plus point for th...",FIVE PILLARS,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-rks-chembur-east-central-mumbai-2000-sqft-spid-U92571864,,16
I92571588,PROPERTY,"3 BHK Flat in Chembur East, Mumbai","3 BHK Flat in Chembur East, Mumbai",Godrej RKS,"Chembur East, Mumbai",₹7.25 Cr,"₹36,250 /sqft","2,000 sqft",(186 sqm),Super Built-up Area,3 BHK,3,Ready To Move,3rd out of 14 Floors | Overlooking Main Road,,"This residential flat is east-Facing direction. The flat is over 2000 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 2 balconies. The residential building has 14 floors in total and the flat for sale is located on the 3rd floor. As the project is already ready to move, so you can easily move into this 1-5 years old property. The beautifully designed vitrified flooring e...",FIVE PILLARS,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-rks-chembur-east-central-mumbai-2000-sqft-spid-I92571588,,16
Q91948344,PROPERTY,"5 BHK Flat in Chembur, Mumbai","5 BHK Flat in Chembur, Mumbai",Sai Homes CHS,"Chembur, Mumbai",₹10.25 Cr,"₹27,853 /sqft","3,680 sqft",(342 sqm),Super Built-up Area,5 BHK,5,Ready To Move,18th out of 21 Floors | Overlooking Main Road,,"Experience luxury living in this expansive 5 bhk duplex apartment at sai homes chs, chembur. Spread across two levels, this beautifully designed residence offers spacious living and dining areas, large bedrooms with attached bathrooms, premium interiors, excellent ventilation, and abundant natural light. Perfect for large families seeking privacy and comfort. Enjoy world-Class amenities includi...",UPGRADE REALTY,Dealer,,https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-3680-sqft-spid-Q91948344,,16
K91365360,PROPERTY,"5 BHK Flat in Chembur, Mumbai","5 BHK Flat in Chembur, Mumbai",Hubtown Seasons,"Chembur, Mumbai",₹8.68 Cr,"₹28,751 /sqft","3,019 sqft",(280 sqm),Super Built-up Area,5 BHK,5,Ready To Move,11th out of 14 Floors | Overlooking Main Road,,"Spacious 4.5 bhk apartment for sale in hubtown seasons, chembur (e), offering premium forest-Themed township living in central mumbai. Thoughtfully designed home with expansive living & dining areas, well-Proportioned bedrooms, ample natural light and cross ventilation, ensuring comfort and privacy for large families. Part of a ~10-Acre eco-Luxury development with 40+ lifestyle amenities includ...",UPGRADE REALTY,Dealer,,https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-hubtown-seasons-chembur-central-mumbai-3019-sqft-spid-K91365360,,16
Z90767074,PROPERTY,"4 BHK Flat in Chembur East, Mumbai","4 BHK Flat in Chembur East, Mumbai",SKG Amarante,"Chembur East, Mumbai",₹9.95 Cr,"₹31,093 /sqft","3,200 sqft",(297 sqm),Super Built-up Area,4 BHK,4,Ready To Move,8th out of 10 Floors | Overlooking Main Road,,"Spacious 4 bhk apartment available for sale in skg amarante, chembur, offering a refined blend of luxury and modern urban living in a prime residential micro-Market. This well-Planned residence features a generous layout with a large livingdining area, excellent natural light, cross ventilation, and well-Appointed bedrooms designed for comfort and privacy, making it ideal for premium family liv...",UPGRADE REALTY,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-chembur-east-central-mumbai-3200-sqft-spid-Z90767074,,16
G91943454,PROPERTY,"5 BHK Flat in Chembur East, Mumbai","5 BHK Flat in Chembur East, Mumbai",Pinkode 71,"Chembur East, Mumbai",₹24 Cr,"₹34,090 /sqft","7,040 sqft",(654 sqm),Super Built-up Area,5 BHK,5,Ready To Move,8th out of 17 Floors | Overlooking Park,,"Experience ultra-Luxury living in this spacious 5 bhk residence at pinkode 71, one of chembur's most premium addresses. Thoughtfully designed with expansive living spaces, large bedrooms, excellent ventilation, and abundant natural light, this home offers the perfect blend of comfort and elegance. Enjoy world-Class amenities including a swimming pool, gymnasium, landscaped gardens, clubhouse, c...",UPGRADE REALTY,Dealer,,https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-chembur-east-central-mumbai-7040-sqft-spid-G91943454,,16
O91365778,PROPERTY,"5 BHK Flat in Chembur, Mumbai","5 BHK Flat in Chembur, Mumbai",Hubtown Seasons,"Chembur, Mumbai",₹10.35 Cr,"₹28,789 /sqft","3,595 sqft",(334 sqm),Super Built-up Area,5 BHK,5,Ready To Move,12th out of 14 Floors | Overlooking Main Road,,"Spacious 4.5 bhk apartment for sale in hubtown seasons, chembur (e), offering premium forest-Themed luxury living in central mumbai. Well-Designed home with expansive living & dining areas, large bedrooms, ample natural light and excellent cross ventilation, ensuring comfort, space and privacy for families. Located in a ~10-Acre eco-Luxury township with 40+ curated amenities including clubhouse...",UPGRADE REALTY,Dealer,,https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-hubtown-seasons-chembur-central-mumbai-3595-sqft-spid-O91365778,,16
S90544102,PROPERTY,"4 BHK Flat in Chembur East, Mumbai","4 BHK Flat in Chembur East, Mumbai",Hubtown Seasons,"Chembur East, Mumbai",₹11 Cr,"₹40,740 /sqft","2,700 sqft",(251 sqm),Super Built-up Area,4 BHK,4,Ready To Move,8th out of 15 Floors | Overlooking Park,,"All in chembur? Yes! While mumbai builds upwards, we build inwards, creating something unprecedented. Ten acres of lush landscapes in the heart of indias financial capital. A living, breathing forest like sanctuary where towers rise like trees from ancient soil. Each home carries the soul of its forest inspiration. Each window frames greenery. Each morning begins with bird songs instead of traf...",FIVE PILLARS,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-hubtown-seasons-chembur-east-central-mumbai-2700-sqft-spid-S90544102,,16
G87795024,PROPERTY,"2 BHK Flat in Tilak nagar, Chembur","2 BHK Flat in Tilak nagar, Chembur",Sanghvi S3 Proxima,"Tilak nagar, Chembur",₹1.98 Cr,"₹16,500 /sqft","1,200 sqft",(111 sqm),Super Built-up Area,2 BHK,2,Ready To Move,11th out of 15 Floors | Overlooking Main Road,,"2 bhk 664 usable carpet flats ready to move in wth oc at 1.98 cr all inclusive price at s3 proxima opp tilak nagar police station chembur west,s3 proxima is a ground plus 15 storey structure developed by the sanghavi group one of the most reputed name in this construction industry,s3 proxima enjoys one of the top most location advantages as it touches the amar mahal junction and connecting both...",HALLMARK HOMES,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sanghvi-s3-proxima-tilak-nagar-central-mumbai-1200-sqft-r2-spid-G87795024,,17
C12380259,PROPERTY,"3 BHK Flat in Chembur East, Mumbai","3 BHK Flat in Chembur East, Mumbai",On Request,"Chembur East, Mumbai",₹3.5 Cr,"₹15,909 /sqft","2,200 sqft",(204 sqm),Built-up Area,3 BHK,3,Ready To Move,2nd out of 12 Floors,,Newly constructed building reputed builder garden club house nr daimond garden posh locality well maintained peaceful area enjoy good connectivity to all means of transport proxmity to market school banks atm,Destinee Properties,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chembur-east-central-mumbai-2200-sqft-r13-spid-C12380259,,17
K91880298,PROPERTY,"3 BHK Flat in Chembur, Mumbai","3 BHK Flat in Chembur, Mumbai",Daffodil Apartment,"Chembur, Mumbai",₹3 Cr,"₹17,857 /sqft","1,680 sqft",(156 sqm),Super Built-up Area,3 BHK,3,Ready To Move,7th out of 8 Floors | North Facing,,"Experience comfortable and modern living in this spacious 3bhk apartment at the prestigious kukreja daffodils, a well-Established residential development in chembur. The apartment features a thoughtfully planned layout with spacious bedrooms, a bright living and dining area, well-Appointed bathrooms, and excellent ventilation, creating a warm and inviting atmosphere for families. Strategically ...",RAHEJA REALTY,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-daffodil-apartment-chembur-central-mumbai-1680-sqft-spid-K91880298,,17
T93085626,PROPERTY,"1 BHK Flat in Chembur, Mumbai","1 BHK Flat in Chembur, Mumbai",Eastern Winds,"Chembur, Mumbai",₹1.1 Cr,"₹15,827 /sqft",695 sqft,(65 sqm),Built-up Area,1 BHK,2,Ready To Move,10th out of 15 Floors | East Facing,,"The flat is east-Facing. The flat occupies a built up area of 695 sq.Ft. That consists of 1 bedroom, 2 bathrooms . This flat lies on the 10th level of a 15 storey building. This residential property is still under construction and will be available for possession immediately. The well built vitrified flooring enhances the aesthetic appeal of this flat. All the modern amenities such as lift(s), ...",Divine Premium Properties,,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-eastern-winds-chembur-central-mumbai-695-sqft-spid-T93085626,,17
W92562840,PROPERTY,"3 BHK Flat in Chembur East, Mumbai","3 BHK Flat in Chembur East, Mumbai",Amaltas Residency,"Chembur East, Mumbai",₹3.3 Cr,"₹18,750 /sqft","1,760 sqft",(164 sqm),Super Built-up Area,3 BHK,3,Ready To Move,12th out of 14 Floors | East Facing,,"This property faces the east direction. Containing 3 bedroom(s), 3 bathrooms , this flat is spread over a super built up area of 1760 sq.Ft. The flat has a total of 14 floors and this property is situated on 12th floor. This is a ready to move project and the property is 1-5 years old. The floor of this flat is beautifully designed using vitrified flooring, giving the flat an alluring look. The...",Myspace Realty,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-amaltas-residency-chembur-east-central-mumbai-1760-sqft-spid-W92562840,,17
K92740358,PROPERTY,"1 BHK Flat in Chembur East, Mumbai","1 BHK Flat in Chembur East, Mumbai",Ruparel Orion,"Chembur East, Mumbai",₹1.3 Cr,"₹29,082 /sqft",447 sqft,(67 sqm),Carpet Area,1 BHK,2,Ready To Move,9th out of 15 Floors | East Facing,,"The flat is east-Facing. The floor plan additionally contains 1 bedroom(s), 2 bathrooms . All in all, the flat is spread over a built up area of 723 sq.Ft. This flat lies on the 9th level of a 15 storey building. This residential property is still under construction and will be available for possession immediately. The floor of this flat is beautifully designed using vitrified flooring, giving ...",Divine Premium Properties,,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-ruparel-orion-chembur-east-central-mumbai-723-sqft-spid-K92740358,,17
J93085850,PROPERTY,"1 BHK Flat in Chembur, Mumbai","1 BHK Flat in Chembur, Mumbai",Eastern Winds,"Chembur, Mumbai",₹1.15 Cr,"₹16,428 /sqft",700 sqft,(65 sqm),Built-up Area,1 BHK,2,Ready To Move,9th out of 15 Floors | Centrally Air Conditioned,,"The floor plan additionally contains 1 bedroom(s), 2 bathrooms . All in all, the flat is spread over a built up area of 700 sq.Ft. The residential building has 15 floors in total and the flat for sale is located on the 9th floor. Moreover, the flat is currently under construction and possession is expected immediately.",Divine Premium Properties,,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-eastern-winds-chembur-central-mumbai-700-sqft-spid-J93085850,,17
L92006394,PROPERTY,"2 BHK Flat in Chembur East, Mumbai","2 BHK Flat in Chembur East, Mumbai",Balan and Chheda Anusmera Residences,"Chembur East, Mumbai",₹2.9 Cr,"₹23,200 /sqft","1,250 sqft",(155 sqm),Carpet Area,2 BHK,2,Ready To Move,16th out of 21 Floors | Overlooking Main Road,,"This is a west-Facing property. The flat is over 1670 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and more than 3 balconies. This flat is situated on the 16th floor of this 21 floors tall residential building. This 5-10 years old property is available for immediate possession as the project is ready to move. The beautifully designed vitrified flooring enhances the beauty...",Shivjyot Real estate,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-balan-and-chheda-anusmera-residences-chembur-east-central-mumbai-1670-sqft-spid-L92006394,,17
J92100986,PROPERTY,"3 BHK Flat in Chembur, Mumbai","3 BHK Flat in Chembur, Mumbai",Ganga Estate,"Chembur, Mumbai",₹3.05 Cr,"₹20,748 /sqft","1,470 sqft",(137 sqm),Super Built-up Area,3 BHK,3,Ready To Move,3rd out of 7 Floors | Overlooking Park,,"This residential flat is east-Facing direction. The floor plan additionally contains 3 bedroom(s), 3 bathrooms . All in all, the flat is spread over a super built up area of 1470 sq.Ft. This flat is situated on the 3rd floor of this 7 floors tall residential building. An added advantage of this 10+ years old flat is that it is available for immediate possession as the project is already ready t...",Raheja Property Consultant,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ganga-estate-chembur-central-mumbai-1470-sqft-spid-J92100986,,17
E92057568,PROPERTY,"3 BHK Flat in Deonar, Chembur East","3 BHK Flat in Deonar, Chembur East",TINA BLISS,"Deonar, Chembur East",₹3 Cr,"₹18,939 /sqft","1,584 sqft",(147 sqm),Super Built-up Area,3 BHK,3,Ready To Move,4th out of 7 Floors | East Facing,,"This is a east-Facing property. Containing 3 bedroom(s), 3 bathrooms , this flat is spread over a super built up area of 1584 sq.Ft. The property is located on the 4th floor of a 7 floors tall building. This 5-10 years old property is available for immediate possession as the project is ready to move. The well built vitrified flooring enhances the aesthetic appeal of this flat. All the modern a...",Myspace Realty,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tina-bliss-deonar-central-mumbai-1584-sqft-spid-E92057568,,17
E11556271,PROPERTY,"1 BHK Flat in Chembur, Mumbai","1 BHK Flat in Chembur, Mumbai",chembur society,"Chembur, Mumbai",₹1.35 Cr,"₹18,881 /sqft",715 sqft,(66 sqm),Built-up Area,1 BHK,2,Ready To Move,14th out of 16 Floors | 1 Covered Parking,,Newly constructed available spacious one bhk on sale in chembur prime location well maintained house 24 hours water electricity security lift power back up enjoy good connectivity to all means of transport proxmity to market school banks atm,Destinee Properties,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-715-sqft-r21-spid-E11556271,,17
U91883030,PROPERTY,"2 BHK Flat in Chembur East, Mumbai","2 BHK Flat in Chembur East, Mumbai",Godrej Central,"Chembur East, Mumbai",₹2 Cr,"₹27,322 /sqft",732 sqft,(111 sqm),Carpet Area,2 BHK,2,Ready To Move,6th out of 16 Floors | Overlooking Main Road,,"This residential flat is north-East-Facing direction. The flat is over 1200 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 1 balcony. The property is located on the 6th floor of a 16 floors tall building. As the project is already ready to move, so you can easily move into this 1-5 years old property. The flat comes well built with vitrified flooring options. All the mo...",Chanda Real Estate,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-central-chembur-east-central-mumbai-1200-sqft-spid-U91883030,,17
P91702690,PROPERTY,"2 BHK Flat in Chembur East, Mumbai","2 BHK Flat in Chembur East, Mumbai",Godrej Central,"Chembur East, Mumbai",₹2.2 Cr,"₹30,054 /sqft",732 sqft,(107 sqm),Carpet Area,2 BHK,2,Ready To Move,4th out of 16 Floors | Overlooking Main Road,,"This residential flat is north-East-Facing direction. Constructed on a super built up area of 1150 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The flat has a total of 16 floors and this property is situated on 4th floor. This 1-5 years old property is available for immediate possession as the project is ready to move. The beautifully designed vitrified flooring enhances ...",Chanda Real Estate,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-central-chembur-east-central-mumbai-1150-sqft-spid-P91702690,,17
B87313316,PROPERTY,"3 BHK Flat in Chembur, Mumbai","3 BHK Flat in Chembur, Mumbai",Heritage Castle,"Chembur, Mumbai",₹3.1 Cr,"₹22,142 /sqft","1,400 sqft",(130 sqm),Super Built-up Area,3 BHK,3,Ready To Move,4th out of 11 Floors | Overlooking Main Road,,"Fuly furnished 3 bhk resale flat 962 usable carpet on sale at heritage castle sindhi society chembur east for 3.10 cr heritage castle a five year old maintained tower of ground plus 11 storeys ,excellent layout flat east west open ,flat comes in with full modular kitchen with full furnitre wadrobes beds acs ,one reserved car park available ,society registered with oc and title clear property",HALLMARK HOMES,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-heritage-castle-chembur-central-mumbai-1400-sqft-r3-spid-B87313316,,17
K91996488,PROPERTY,"2 BHK Flat in Chembur, Mumbai","2 BHK Flat in Chembur, Mumbai",Madhav Villa,"Chembur, Mumbai",₹2.2 Cr,"₹14,666 /sqft","1,500 sqft",(139 sqm),Super Built-up Area,2 BHK,2,Ready To Move,2nd out of 3 Floors | North Facing,,"Presenting a spacious and thoughtfully combined 1bhk + 1bhk jodi apartment at the well-Located madhav villa. This rare configuration offers the comfort and space of a larger residence, making it an ideal choice for families seeking a premium lifestyle in the heart of chembur. The apartment features expansive living and dining areas, generously sized bedrooms, ample natural light, and excellent ...",RAHEJA REALTY,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-1500-sqft-spid-K91996488,,17
T91536630,PROPERTY,"3 BHK Flat in Tilak nagar, Chembur","3 BHK Flat in Tilak nagar, Chembur",Orient Regency,"Tilak nagar, Chembur",₹2.85 Cr,"₹24,782 /sqft","1,150 sqft",(107 sqm),Carpet Area,3 BHK,3,Ready To Move,5th out of 16 Floors | Overlooking Main Road,,Very spacious 3bhk for sale Oc received,mepro property Counsaltant,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-orient-regency-tilak-nagar-central-mumbai-1150-sqft-spid-T91536630,,17
X92058158,PROPERTY,"2 BHK Flat in Chembur, Mumbai","2 BHK Flat in Chembur, Mumbai",Satra Harmony,"Chembur, Mumbai",₹2.4 Cr,"₹18,181 /sqft","1,320 sqft",(123 sqm),Super Built-up Area,2 BHK,2,Ready To Move,13th out of 15 Floors | North Facing,,"Experience comfortable and contemporary living in this well-Designed 2bhk apartment at satra harmony, a premium residential development known for its quality construction, modern amenities, and excellent connectivity. Thoughtfully planned to maximize space and natural light, this apartment offers a perfect blend of functionality and elegance, making it ideal for families, working professionals,...",RAHEJA REALTY,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-satra-harmony-chembur-central-mumbai-1320-sqft-spid-X92058158,,17
